FactSales[TransactionID];FactSales[SellerID];FactSales[CustomerID];FactSales[Invoice];FactSales[SKUID];FactSales[Quantity];FactSales[UnitaryPrice];FactSales[TaxRate];FactSales[invoice_Hora];FactSales[Invoice_Min]
145949;127;238;111525;595;1;13;15;19;53
145954;127;268;111527;548;1;13;15;12;44
146124;127;379;111590;617;1;13;15;23;55
146125;127;381;111591;545;1;13;15;16;13
146359;127;323;111689;552;1;13;15;15;52
146371;127;611;111696;549;1;13;15;16;4
146515;127;353;111760;554;1;13;15;14;20
146516;127;353;111760;613;1;13;15;14;20
146661;127;396;111814;617;1;13;15;13;18
146677;127;611;111821;576;1;13;15;16;49
146678;127;611;111821;554;1;13;15;16;49
146683;127;614;111823;580;1;13;15;14;8
146974;127;215;111918;543;1;13;15;16;30
146975;127;215;111918;572;1;13;15;16;30
146978;127;356;111920;555;1;13;15;20;56
147171;127;381;112012;592;1;13;15;19;44
147670;127;373;112195;549;1;13;15;16;14
147674;127;379;112197;543;1;13;15;14;0
147684;127;489;112203;539;1;13;15;23;6
147993;127;489;112336;616;1;13;15;22;11
148201;127;254;112424;545;1;13;15;12;40
148205;127;340;112426;617;1;13;15;23;58
148216;127;496;112429;602;1;13;15;21;26
148222;127;700;112431;552;1;13;15;15;20
148444;127;288;112525;613;1;13;15;15;44
148448;127;294;112526;580;1;13;15;14;40
148451;127;294;112526;560;1;13;15;14;40
148456;127;323;112530;541;1;13;15;11;19
148823;127;308;112664;601;1;13;15;16;37
148825;127;323;112665;549;1;13;15;9;31
149067;127;279;112760;539;1;13;15;13;7
149086;127;700;112767;570;1;13;15;14;39
149960;127;402;113085;572;1;13;15;12;35
150223;127;614;113189;580;1;13;15;18;37
150416;127;237;113284;566;1;13;15;22;25
150418;127;353;113285;604;1;13;15;11;52
150422;127;373;113286;560;1;13;15;14;44
150441;127;658;113293;580;1;13;15;19;21
150673;127;675;113387;545;1;13;15;16;40
150935;127;165;113507;548;1;13;15;22;9
150941;127;288;113511;563;1;13;15;9;46
151306;127;294;113634;589;1;13;15;21;7
151309;127;294;113634;543;1;13;15;21;7
151315;127;380;113635;617;1;13;15;14;40
151595;127;243;113752;613;1;13;15;23;32
151616;127;658;113761;576;1;13;15;21;5
151810;127;215;113840;549;1;13;15;21;9
151811;127;215;113840;553;1;13;15;21;9
151813;127;268;113841;592;1;13;15;17;15
151834;127;658;113850;588;1;13;15;18;50
151836;127;658;113850;552;1;13;15;18;50
152006;127;353;113910;572;1;13;15;21;55
152176;127;379;113980;572;1;13;15;15;33
152764;127;164;114202;566;1;13;15;12;40
152773;127;340;114207;586;1;13;15;17;8
152775;127;340;114207;545;1;13;15;17;8
152782;127;380;114208;576;1;13;15;20;58
152790;127;621;114213;608;1;13;15;13;28
152791;127;621;114213;588;1;13;15;13;28
152794;127;700;114216;616;1;13;15;23;12
153186;127;177;114387;576;1;13;15;20;6
153190;127;381;114389;541;1;13;15;11;41
153573;127;323;114566;572;1;13;15;14;34
153575;127;381;114567;613;1;13;15;12;24
153599;127;654;114576;560;1;13;15;10;16
154062;127;181;114750;611;1;13;15;23;57
154351;127;296;114860;604;1;13;15;16;50
154352;127;296;114860;586;1;13;15;16;50
154373;127;489;114867;613;1;13;15;22;33
154376;127;645;114869;566;1;13;15;17;2
154623;127;621;114968;552;1;13;15;14;42
154839;127;254;115063;573;1;13;15;12;33
154840;127;329;115065;557;1;13;15;19;5
155050;127;238;115160;573;1;13;15;12;31
155053;127;340;115161;580;1;13;15;19;7
155059;127;396;115164;598;1;13;15;18;52
155073;127;654;115171;563;1;13;15;11;32
155423;127;675;115285;560;1;13;15;15;22
155782;127;654;115440;553;1;13;15;10;32
156163;127;203;115579;588;1;13;15;18;41
156165;127;308;115580;552;1;13;15;12;57
156168;127;381;115582;614;1;13;15;12;47
156170;127;611;115583;552;1;13;15;10;18
20626;164;235;62506;589;1;13;15;15;4
21439;164;162;62840;541;1;13;15;14;8
21665;164;327;62936;588;1;13;15;15;55
23680;164;173;63743;603;1;13;15;16;20
26722;164;257;64866;586;1;13;15;16;26
27564;164;145;65230;539;1;13;15;10;40
27854;164;328;65339;578;1;13;15;9;39
27855;164;328;65339;547;1;13;15;9;39
31972;164;386;66905;552;1;13;15;23;50
32777;164;235;67236;560;1;13;15;19;30
33248;164;605;67422;613;1;13;15;16;54
39352;164;235;69767;603;1;13;15;18;42
39375;164;651;69773;573;1;13;15;16;24
40859;164;235;70306;572;1;13;15;23;13
43790;164;228;71419;608;1;13;15;11;28
44809;164;609;71811;586;1;13;15;15;7
45033;164;628;71902;580;1;13;15;12;44
46555;164;133;72492;560;1;13;15;19;0
47128;164;342;72721;602;1;13;15;18;43
47592;164;327;72897;566;1;13;15;17;1
49274;164;628;73559;541;1;13;15;11;14
49278;164;651;73561;617;1;13;15;12;8
49280;164;681;73562;606;1;13;15;22;12
51269;164;651;74308;536;1;13;15;12;14
52719;164;130;74877;595;1;13;15;23;5
53950;164;162;75402;543;1;13;15;11;41
54852;164;170;75782;589;1;13;15;12;11
57258;164;173;76657;570;1;13;15;14;31
57888;164;257;76875;552;1;13;15;14;52
57889;164;257;76875;554;1;13;15;14;52
62652;164;628;78785;613;1;13;15;21;59
65206;164;171;79810;603;1;13;15;20;58
65446;164;257;79901;586;1;13;15;17;53
66326;164;171;80255;589;1;13;15;23;42
66561;164;150;80337;545;1;13;15;22;1
68940;164;350;81294;549;1;13;15;21;38
68941;164;350;81294;595;1;13;15;21;38
69213;164;235;81415;560;1;13;15;11;15
69820;164;257;81642;583;1;13;15;21;19
69836;164;609;81647;559;1;13;15;18;41
70061;164;283;81732;552;1;13;15;18;57
70067;164;283;81732;552;1;13;15;18;57
70958;164;171;82082;539;1;13;15;14;58
71553;164;605;82311;583;1;13;15;22;25
71554;164;605;82311;568;1;13;15;22;25
73249;164;228;83003;548;1;13;15;14;25
74262;164;171;83381;580;1;13;15;17;18
74616;164;327;83512;548;1;13;15;14;54
75087;164;123;83708;566;1;13;15;23;7
75412;164;662;83823;602;1;13;15;21;58
76870;164;342;84391;576;1;13;15;13;3
78222;164;328;84900;557;1;13;15;23;27
80154;164;683;85678;602;1;13;15;17;1
81988;164;689;86394;588;1;13;15;10;11
84197;164;609;87270;611;1;13;15;14;52
84512;164;123;87403;606;1;13;15;20;42
89377;164;662;89321;554;1;13;15;16;0
91783;164;687;90257;588;1;13;15;13;12
96461;164;605;92092;603;1;13;15;20;31
97612;164;307;92575;568;1;13;15;16;44
99359;164;170;93313;602;1;13;15;16;46
100815;164;605;93887;553;1;13;15;22;51
100817;164;642;93889;589;1;13;15;11;57
101196;164;307;94044;539;1;13;15;12;48
102817;164;123;94683;616;1;13;15;13;28
102824;164;162;94686;586;1;13;15;10;50
102825;164;162;94686;589;1;13;15;10;50
103947;164;687;95125;576;1;13;15;18;6
104393;164;162;95298;554;1;13;15;10;59
105859;164;173;95904;572;1;13;15;17;2
105867;164;689;95909;614;1;13;15;17;46
106120;164;150;96006;541;1;13;15;13;18
106750;164;170;96236;549;1;13;15;16;10
107646;164;123;96565;554;1;13;15;15;16
110128;164;350;97540;611;1;13;15;22;20
111892;164;628;98213;549;1;13;15;21;48
113093;164;133;98714;589;1;13;15;15;42
114002;164;170;99056;541;1;13;15;21;1
114382;164;133;99193;617;1;13;15;12;26
114548;164;681;99272;573;1;13;15;10;9
114551;164;681;99272;563;1;13;15;10;9
114732;164;228;99354;578;1;13;15;16;29
114733;164;228;99354;543;1;13;15;16;29
115060;164;133;99480;549;1;13;15;21;25
115361;164;126;99588;580;1;13;15;11;16
115891;164;170;99782;559;1;13;15;16;55
116166;164;651;99889;616;1;13;15;16;58
116346;164;133;99962;580;1;13;15;20;1
116350;164;327;99964;604;1;13;15;21;9
116561;164;170;100054;547;1;13;15;12;44
116565;164;228;100056;586;1;13;15;15;56
116586;164;609;100065;547;1;13;15;15;29
116837;164;133;100165;578;1;13;15;13;15
116842;164;170;100166;572;1;13;15;13;54
116868;164;683;100172;560;1;13;15;16;6
116869;164;683;100172;547;1;13;15;16;6
117115;164;662;100260;541;1;13;15;14;56
117332;164;235;100348;617;1;13;15;14;53
117761;164;133;100510;604;1;13;15;13;20
117764;164;133;100510;611;1;13;15;13;20
118050;164;173;100612;614;1;13;15;14;47
118051;164;173;100612;580;1;13;15;14;47
118766;164;605;100876;608;1;13;15;11;49
118950;164;162;100958;601;1;13;15;22;36
118951;164;162;100958;589;1;13;15;22;36
119175;164;609;101046;576;1;13;15;22;40
119177;164;642;101047;549;1;13;15;21;3
119441;164;171;101147;616;1;13;15;10;2
119442;164;171;101147;614;1;13;15;10;2
119449;164;307;101150;566;1;13;15;18;46
119450;164;307;101150;566;1;13;15;18;46
119465;164;628;101153;583;1;13;15;12;56
119467;164;681;101155;598;1;13;15;11;52
119802;164;681;101280;541;1;13;15;19;56
119803;164;681;101280;563;1;13;15;19;56
119978;164;150;101339;601;1;13;15;19;39
119982;164;605;101340;570;1;13;15;23;55
119983;164;605;101340;553;1;13;15;23;55
120573;164;642;101589;560;1;13;15;23;32
121088;164;651;101788;586;1;13;15;10;35
121090;164;651;101788;536;1;13;15;10;35
121358;164;162;101889;543;1;13;15;17;50
121360;164;173;101891;568;1;13;15;15;14
121361;164;228;101892;563;1;13;15;14;26
121833;164;307;102064;536;1;13;15;11;14
122277;164;235;102231;572;1;13;15;9;2
122278;164;235;102231;595;1;13;15;9;2
122283;164;235;102231;601;1;13;15;9;2
122286;164;257;102233;549;1;13;15;22;31
122289;164;257;102233;611;1;13;15;22;31
122298;164;642;102238;613;1;13;15;16;17
122299;164;642;102238;543;1;13;15;16;17
122300;164;642;102238;601;1;13;15;16;17
122644;164;130;102358;554;1;13;15;20;18
122645;164;130;102358;595;1;13;15;20;18
122650;164;162;102361;563;1;13;15;11;4
122653;164;162;102361;608;1;13;15;11;4
122678;164;689;102367;586;1;13;15;15;41
122906;164;328;102471;545;1;13;15;23;36
122909;164;328;102471;576;1;13;15;23;36
122912;164;342;102473;536;1;13;15;16;9
123132;164;642;102560;578;1;13;15;20;20
123546;164;687;102731;570;1;13;15;9;12
123969;164;162;102899;543;1;13;15;9;42
123970;164;162;102899;580;1;13;15;9;42
123983;164;689;102907;603;1;13;15;20;19
124400;164;171;103094;568;1;13;15;23;23
124408;164;283;103097;559;1;13;15;9;46
124545;164;283;103151;559;1;13;15;19;12
124784;164;170;103241;589;1;13;15;15;48
125050;164;130;103336;578;1;13;15;17;24
125052;164;145;103337;568;1;13;15;20;48
125054;164;145;103337;613;1;13;15;20;48
125057;164;376;103339;589;1;13;15;18;52
125224;164;171;103408;563;1;13;15;11;43
125235;164;683;103411;554;1;13;15;18;31
125505;164;342;103520;573;1;13;15;17;32
125517;164;628;103524;568;1;13;15;22;51
125710;164;145;103600;601;1;13;15;20;15
125714;164;386;103601;611;1;13;15;19;53
125724;164;662;103604;554;1;13;15;16;15
125726;164;687;103606;549;1;13;15;18;7
126043;164;376;103736;557;1;13;15;20;12
126062;164;681;103739;611;1;13;15;21;45
126733;164;681;104003;617;1;13;15;15;17
127054;164;130;104108;586;1;13;15;22;3
127060;164;145;104110;613;1;13;15;22;0
127368;164;257;104223;552;1;13;15;19;27
127369;164;257;104223;554;1;13;15;19;27
127638;164;126;104331;557;1;13;15;19;22
127643;164;173;104332;570;1;13;15;13;16
127879;164;130;104419;554;1;13;15;11;0
127880;164;173;104421;617;1;13;15;15;46
128207;164;651;104546;588;1;13;15;18;29
128935;164;605;104821;598;1;13;15;13;57
130239;164;170;105322;557;1;13;15;13;1
130525;164;687;105444;583;1;13;15;21;16
130715;164;123;105522;573;1;13;15;18;56
130718;164;328;105523;555;1;13;15;17;21
130986;164;228;105629;616;1;13;15;9;35
131280;164;378;105747;553;1;13;15;22;57
131282;164;378;105747;547;1;13;15;22;57
131624;164;130;105867;617;1;13;15;12;57
132269;164;235;106117;563;1;13;15;23;3
132518;164;628;106220;613;1;13;15;20;7
132520;164;628;106220;563;1;13;15;20;7
132875;164;689;106350;617;1;13;15;14;1
133146;164;687;106447;541;1;13;15;9;5
133148;164;687;106447;536;1;13;15;9;5
133364;164;609;106545;536;1;13;15;18;34
133570;164;145;106616;580;1;13;15;20;34
133578;164;386;106619;545;1;13;15;18;29
133592;164;687;106623;541;1;13;15;13;46
133780;164;173;106713;570;1;13;15;12;48
133785;164;228;106714;613;1;13;15;13;38
133956;164;126;106792;536;1;13;15;10;41
133968;164;689;106798;614;1;13;15;16;51
134256;164;257;106905;547;1;13;15;15;48
134562;164;123;107030;549;1;13;15;20;14
134563;164;123;107030;592;1;13;15;20;14
134564;164;123;107030;608;1;13;15;20;14
134570;164;350;107032;586;1;13;15;9;35
134576;164;386;107033;583;1;13;15;13;24
134593;164;609;107036;592;1;13;15;18;51
134868;164;145;107147;606;1;13;15;22;59
134869;164;145;107147;617;1;13;15;22;59
134879;164;642;107152;545;1;13;15;19;13
135151;164;150;107247;604;1;13;15;17;0
135156;164;171;107249;603;1;13;15;21;58
135163;164;662;107252;611;1;13;15;19;13
135651;164;123;107439;555;1;13;15;17;11
135983;164;689;107577;592;1;13;15;20;7
136284;164;171;107698;589;1;13;15;22;2
136289;164;386;107701;583;1;13;15;17;51
136482;164;609;107771;602;1;13;15;14;43
136484;164;609;107771;617;1;13;15;14;43
136704;164;170;107866;583;1;13;15;22;11
136711;164;257;107868;586;1;13;15;21;48
136716;164;376;107872;613;1;13;15;16;24
137094;164;123;108036;545;1;13;15;17;46
137101;164;328;108039;563;1;13;15;12;9
137102;164;328;108039;583;1;13;15;12;9
137578;164;123;108230;573;1;13;15;20;44
137585;164;307;108234;543;1;13;15;17;14
137596;164;689;108239;601;1;13;15;23;50
137849;164;123;108346;598;1;13;15;9;32
137853;164;228;108348;606;1;13;15;17;40
137860;164;283;108349;557;1;13;15;17;23
137881;164;683;108358;552;1;13;15;17;4
138183;164;150;108473;545;1;13;15;18;8
138187;164;235;108475;592;1;13;15;19;11
138199;164;605;108479;560;1;13;15;14;31
138205;164;683;108483;613;1;13;15;17;30
138494;164;173;108598;559;1;13;15;15;33
138497;164;173;108598;545;1;13;15;15;33
138499;164;307;108602;545;1;13;15;21;53
138502;164;386;108604;560;1;13;15;10;47
138503;164;386;108604;589;1;13;15;10;47
138717;164;123;108698;604;1;13;15;14;10
138948;164;235;108794;570;1;13;15;13;16
138950;164;350;108795;549;1;13;15;14;11
138951;164;350;108795;595;1;13;15;14;11
139170;164;327;108873;586;1;13;15;16;24
139171;164;327;108873;613;1;13;15;16;24
139346;164;378;108955;566;1;13;15;16;32
139500;164;173;109018;606;1;13;15;12;15
139720;164;283;109108;552;1;13;15;10;38
139721;164;283;109108;545;1;13;15;10;38
139726;164;283;109108;552;1;13;15;10;38
139728;164;342;109109;608;1;13;15;20;58
139747;164;350;109111;617;1;13;15;10;9
140058;164;170;109223;601;1;13;15;23;19
140061;164;328;109225;576;1;13;15;13;40
140066;164;378;109227;554;1;13;15;17;42
140362;164;173;109324;560;1;13;15;10;39
140605;164;257;109431;583;1;13;15;14;51
140621;164;609;109435;559;1;13;15;18;59
140854;164;133;109531;553;1;13;15;9;1
140859;164;235;109535;560;1;13;15;10;29
141092;164;342;109621;573;1;13;15;18;41
141098;164;651;109623;592;1;13;15;18;25
141312;164;605;109697;583;1;13;15;19;44
141313;164;605;109697;568;1;13;15;19;44
141316;164;628;109699;563;1;13;15;21;10
141563;164;171;109812;539;1;13;15;13;50
141564;164;171;109812;568;1;13;15;13;50
141565;164;173;109813;547;1;13;15;14;39
141571;164;342;109815;589;1;13;15;23;22
141746;164;123;109895;601;1;13;15;12;30
141997;164;145;109996;578;1;13;15;11;9
141998;164;283;109997;559;1;13;15;22;39
142020;164;609;110004;552;1;13;15;15;23
142393;164;376;110170;545;1;13;15;18;5
142816;164;171;110346;614;1;13;15;11;27
142819;164;328;110347;608;1;13;15;15;36
143178;164;228;110482;548;1;13;15;9;38
143629;164;628;110669;617;1;13;15;12;37
143874;164;150;110762;578;1;13;15;18;15
144154;164;171;110851;580;1;13;15;18;45
144155;164;171;110851;553;1;13;15;18;45
144160;164;327;110854;576;1;13;15;16;49
144425;164;133;110950;616;1;13;15;11;15
144708;164;130;111049;554;1;13;15;19;27
144712;164;170;111051;603;1;13;15;15;55
144715;164;327;111053;548;1;13;15;9;40
144721;164;628;111055;604;1;13;15;12;52
144908;164;150;111132;554;1;13;15;9;13
144909;164;150;111132;559;1;13;15;9;13
145093;164;328;111197;557;1;13;15;14;23
145098;164;651;111199;614;1;13;15;14;21
145104;164;662;111201;608;1;13;15;20;37
145105;164;662;111201;539;1;13;15;20;37
145745;164;123;111456;566;1;13;15;17;2
146226;164;662;111638;602;1;13;15;19;55
146228;164;662;111638;554;1;13;15;19;55
146436;164;162;111730;598;1;13;15;16;19
146816;164;342;111864;543;1;13;15;17;28
146817;164;342;111864;576;1;13;15;17;28
147033;164;173;111954;602;1;13;15;23;34
147296;164;170;112056;580;1;13;15;15;44
147310;164;257;112061;604;1;13;15;15;56
147543;164;283;112146;606;1;13;15;14;21
147558;164;342;112148;613;1;13;15;21;55
147767;164;126;112243;572;1;13;15;14;49
147905;164;130;112298;606;1;13;15;19;59
147906;164;130;112298;539;1;13;15;19;59
147907;164;171;112300;614;1;13;15;20;9
147908;164;171;112300;549;1;13;15;20;9
148092;164;350;112381;578;1;13;15;11;3
148300;164;173;112464;606;1;13;15;18;58
148638;164;145;112591;554;1;13;15;19;43
148640;164;171;112593;578;1;13;15;19;22
148673;164;628;112603;608;1;13;15;22;40
148933;164;328;112702;557;1;13;15;10;4
148936;164;328;112702;536;1;13;15;10;4
149258;164;257;112823;595;1;13;15;17;6
149470;164;150;112905;543;1;13;15;16;17
150084;164;307;113130;554;1;13;15;15;10
150089;164;327;113132;578;1;13;15;15;11
150097;164;683;113137;602;1;13;15;10;10
150098;164;683;113137;576;1;13;15;10;10
150554;164;150;113344;614;1;13;15;21;26
151139;164;327;113570;589;1;13;15;22;38
151160;164;628;113576;563;1;13;15;11;31
151162;164;651;113577;552;1;13;15;10;58
151433;164;171;113678;617;1;13;15;23;46
152259;164;173;114016;586;1;13;15;18;10
152287;164;681;114021;559;1;13;15;19;50
152554;164;327;114129;572;1;13;15;13;51
152577;164;689;114133;588;1;13;15;9;36
153291;164;328;114440;580;1;13;15;10;23
153304;164;651;114447;547;1;13;15;20;3
153440;164;162;114511;570;1;13;15;14;45
153723;164;257;114620;552;1;13;15;14;15
153724;164;378;114622;588;1;13;15;13;32
153726;164;378;114622;586;1;13;15;13;32
153747;164;681;114629;547;1;13;15;21;59
154221;164;609;114807;611;1;13;15;15;22
154473;164;150;114911;576;1;13;15;18;0
154474;164;171;114913;557;1;13;15;10;32
154478;164;235;114915;601;1;13;15;19;41
154484;164;376;114917;545;1;13;15;18;39
154492;164;609;114921;560;1;13;15;21;3
154666;164;150;114988;604;1;13;15;21;41
154797;164;605;115044;613;1;13;15;11;11
155207;164;171;115215;554;1;13;15;9;43
155518;164;642;115322;543;1;13;15;18;32
155521;164;642;115322;563;1;13;15;18;32
155923;164;123;115489;606;1;13;15;21;34
155935;164;283;115492;614;1;13;15;9;44
155941;164;376;115495;583;1;13;15;10;36
155955;164;642;115499;573;1;13;15;22;1
155960;164;687;115501;576;1;13;15;17;37
23322;164;467;63620;595;1;13;15;21;10
29035;164;467;65770;576;1;13;15;12;49
29213;164;467;65848;583;1;13;15;18;15
32786;164;467;67240;549;1;13;15;10;47
34535;164;467;67908;570;1;13;15;17;10
44806;164;467;71809;557;1;13;15;11;33
47611;164;467;72904;559;1;13;15;20;48
47986;164;467;73058;606;1;13;15;20;33
52744;164;467;74884;611;1;13;15;16;45
52988;164;467;74992;602;1;13;15;20;25
52989;164;467;74992;608;1;13;15;20;25
59054;164;467;77350;541;1;13;15;12;7
62283;164;467;78634;578;1;13;15;17;18
66799;164;467;80421;611;1;13;15;19;56
67917;164;467;80877;555;1;13;15;23;3
74839;164;467;83607;604;1;13;15;16;25
75906;164;467;84014;548;1;13;15;23;21
84542;164;467;87411;545;1;13;15;15;1
87642;164;467;88629;559;1;13;15;13;45
94580;164;467;91327;586;1;13;15;23;39
95442;164;467;91681;606;1;13;15;12;37
100441;164;467;93744;578;1;13;15;16;23
103139;164;467;94807;608;1;13;15;15;29
103711;164;467;95030;595;1;13;15;20;20
103715;164;467;95030;573;1;13;15;20;20
105413;164;467;95723;586;1;13;15;22;4
108214;164;467;96774;572;1;13;15;21;40
112460;164;467;98430;543;1;13;15;11;56
114387;164;467;99196;595;1;13;15;12;8
115919;164;467;99787;602;1;13;15;9;43
116582;164;467;100063;588;1;13;15;22;53
116863;164;467;100170;572;1;13;15;18;18
118966;164;467;100964;606;1;13;15;14;0
121375;164;467;101899;545;1;13;15;23;21
121625;164;467;101988;543;1;13;15;15;49
121626;164;467;101988;555;1;13;15;15;49
122670;164;467;102365;611;1;13;15;23;11
124187;164;467;103005;553;1;13;15;11;12
124422;164;467;103099;602;1;13;15;19;54
124423;164;467;103099;608;1;13;15;19;54
126054;164;467;103738;539;1;13;15;13;32
126060;164;467;103738;578;1;13;15;13;32
126445;164;467;103894;566;1;13;15;14;13
127650;164;467;104336;543;1;13;15;9;59
128191;164;467;104542;547;1;13;15;14;3
128192;164;467;104542;592;1;13;15;14;3
128200;164;467;104542;572;1;13;15;14;3
128538;164;467;104673;589;1;13;15;14;53
129818;164;467;105158;604;1;13;15;18;25
129819;164;467;105158;541;1;13;15;18;25
130247;164;467;105324;616;1;13;15;17;4
131971;164;467;106007;595;1;13;15;13;40
131972;164;467;106007;578;1;13;15;13;40
132859;164;467;106345;606;1;13;15;11;45
133136;164;467;106446;583;1;13;15;9;18
134286;164;467;106907;617;1;13;15;21;9
136474;164;467;107769;559;1;13;15;23;46
136480;164;467;107769;549;1;13;15;23;46
137395;164;467;108148;611;1;13;15;15;49
137592;164;467;108237;588;1;13;15;12;11
138722;164;467;108702;559;1;13;15;14;37
139175;164;467;108875;606;1;13;15;20;19
139353;164;467;108956;555;1;13;15;22;11
140365;164;467;109327;557;1;13;15;12;57
140879;164;467;109539;543;1;13;15;21;38
140883;164;467;109539;536;1;13;15;21;38
141580;164;467;109821;602;1;13;15;10;17
141754;164;467;109898;539;1;13;15;15;10
141755;164;467;109898;549;1;13;15;15;10
141757;164;467;109898;543;1;13;15;15;10
142828;164;467;110349;559;1;13;15;22;12
142832;164;467;110349;611;1;13;15;22;12
144169;164;467;110858;552;1;13;15;23;31
146440;164;467;111732;604;1;13;15;20;12
146441;164;467;111732;548;1;13;15;20;12
146582;164;467;111785;548;1;13;15;15;9
148940;164;467;112703;545;1;13;15;14;4
150563;164;467;113348;580;1;13;15;19;30
150566;164;467;113348;603;1;13;15;19;30
